"","iso2c","country","internet_users","year","iso3c","region","capital","longitude","latitude","income","lending"
"9939","PF","French Polynesia",NA,1967,"PYF","East Asia & Pacific","Papeete","-149.57","-17.535","High income","Not classified"
"9940","PF","French Polynesia",NA,1966,"PYF","East Asia & Pacific","Papeete","-149.57","-17.535","High income","Not classified"
"9941","PF","French Polynesia",NA,1969,"PYF","East Asia & Pacific","Papeete","-149.57","-17.535","High income","Not classified"
"9942","PF","French Polynesia",NA,1964,"PYF","East Asia & Pacific","Papeete","-149.57","-17.535","High income","Not classified"
"9943","PF","French Polynesia",NA,1965,"PYF","East Asia & Pacific","Papeete","-149.57","-17.535","High income","Not classified"
"9944","PG","Papua New Guinea",NA,2020,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9945","PG","Papua New Guinea",NA,2019,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9946","PG","Papua New Guinea",NA,2018,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9947","PG","Papua New Guinea",11.20919659,2017,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9948","PG","Papua New Guinea",9.601538462,2016,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9949","PG","Papua New Guinea",7.9,2015,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9950","PG","Papua New Guinea",6.5,2014,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9951","PG","Papua New Guinea",5.1,2013,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9952","PG","Papua New Guinea",3.5,2012,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9953","PG","Papua New Guinea",2,2011,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9954","PG","Papua New Guinea",1.28,2010,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9955","PG","Papua New Guinea",1.61,2009,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9956","PG","Papua New Guinea",1.15,2008,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9957","PG","Papua New Guinea",1.790559361,2007,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9958","PG","Papua New Guinea",1.754487261,2006,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9959","PG","Papua New Guinea",1.716190476,2005,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9960","PG","Papua New Guinea",1.507912772,2004,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9961","PG","Papua New Guinea",1.374404668,2003,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9962","PG","Papua New Guinea",1.321656935,2002,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9963","PG","Papua New Guinea",0.904103545,2001,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9964","PG","Papua New Guinea",0.835249302,2000,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9965","PG","Papua New Guinea",0.667113315,1999,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9966","PG","Papua New Guinea",0.234958542,1998,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9967","PG","Papua New Guinea",0.100588321,1997,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9968","PG","Papua New Guinea",0.002067023,1996,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9969","PG","Papua New Guinea",0,1995,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9970","PG","Papua New Guinea",0,1994,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9971","PG","Papua New Guinea",0,1993,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9972","PG","Papua New Guinea",0,1992,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9973","PG","Papua New Guinea",0,1991,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9974","PG","Papua New Guinea",0,1990,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9975","PG","Papua New Guinea",NA,1989,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9976","PG","Papua New Guinea",NA,1988,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9977","PG","Papua New Guinea",NA,1987,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9978","PG","Papua New Guinea",NA,1986,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9979","PG","Papua New Guinea",NA,1985,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9980","PG","Papua New Guinea",NA,1984,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9981","PG","Papua New Guinea",NA,1983,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9982","PG","Papua New Guinea",NA,1982,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9983","PG","Papua New Guinea",NA,1981,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9984","PG","Papua New Guinea",NA,1980,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9985","PG","Papua New Guinea",NA,1979,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9986","PG","Papua New Guinea",NA,1978,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9987","PG","Papua New Guinea",NA,1977,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9988","PG","Papua New Guinea",NA,1976,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9989","PG","Papua New Guinea",NA,1975,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9990","PG","Papua New Guinea",NA,1974,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9991","PG","Papua New Guinea",NA,1973,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9992","PG","Papua New Guinea",NA,1972,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9993","PG","Papua New Guinea",NA,1971,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9994","PG","Papua New Guinea",NA,1970,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9995","PG","Papua New Guinea",NA,1969,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9996","PG","Papua New Guinea",NA,1968,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9997","PG","Papua New Guinea",NA,1967,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9998","PG","Papua New Guinea",NA,1966,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"9999","PG","Papua New Guinea",NA,1965,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10000","PG","Papua New Guinea",NA,1964,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10001","PG","Papua New Guinea",NA,1963,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10002","PG","Papua New Guinea",NA,1962,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10003","PG","Papua New Guinea",NA,1961,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10004","PG","Papua New Guinea",NA,1960,"PNG","East Asia & Pacific","Port Moresby","147.194","-9.47357","Lower middle income","Blend"
"10005","PH","Philippines",NA,2020,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10006","PH","Philippines",43.02661187,2019,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10007","PH","Philippines",NA,2018,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10008","PH","Philippines",60.05476033,2017,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10009","PH","Philippines",55.5,2016,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10010","PH","Philippines",36,2015,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10011","PH","Philippines",49.6,2014,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10012","PH","Philippines",48.09902359,2013,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10013","PH","Philippines",36.2351,2012,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10014","PH","Philippines",29,2011,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10015","PH","Philippines",25,2010,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10016","PH","Philippines",9,2009,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10017","PH","Philippines",6.22,2008,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10018","PH","Philippines",5.97,2007,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10019","PH","Philippines",5.740586325,2006,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10020","PH","Philippines",5.397636329,2005,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10021","PH","Philippines",5.243628452,2004,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10022","PH","Philippines",4.857672267,2003,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10023","PH","Philippines",4.332275746,2002,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10024","PH","Philippines",2.52400566,2001,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10025","PH","Philippines",1.982253196,2000,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10026","PH","Philippines",1.431608803,1999,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10027","PH","Philippines",1.103405994,1998,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10028","PH","Philippines",0.136912963,1997,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10029","PH","Philippines",0.055946029,1996,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10030","PH","Philippines",0.028585702,1995,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10031","PH","Philippines",0.005844253,1994,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10032","PH","Philippines",0,1993,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10033","PH","Philippines",0,1992,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10034","PH","Philippines",0,1991,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10035","PH","Philippines",0,1990,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10036","PH","Philippines",NA,1989,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10037","PH","Philippines",NA,1988,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10038","PH","Philippines",NA,1987,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10039","PH","Philippines",NA,1986,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10040","PH","Philippines",NA,1985,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10041","PH","Philippines",NA,1984,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10042","PH","Philippines",NA,1983,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10043","PH","Philippines",NA,1982,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10044","PH","Philippines",NA,1981,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10045","PH","Philippines",NA,1980,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10046","PH","Philippines",NA,1979,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10047","PH","Philippines",NA,1978,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10048","PH","Philippines",NA,1977,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10049","PH","Philippines",NA,1976,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10050","PH","Philippines",NA,1975,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10051","PH","Philippines",NA,1974,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10052","PH","Philippines",NA,1973,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10053","PH","Philippines",NA,1972,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10054","PH","Philippines",NA,1971,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10055","PH","Philippines",NA,1970,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10056","PH","Philippines",NA,1969,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10057","PH","Philippines",NA,1968,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10058","PH","Philippines",NA,1967,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10059","PH","Philippines",NA,1966,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
"10060","PH","Philippines",NA,1965,"PHL","East Asia & Pacific","Manila","121.035","14.5515","Lower middle income","IBRD"
