"","iso2c","country","year","birth","inf_mortality","life_exp","iso3c","region","capital","longitude","latitude","income","lending"
"3054","MG","Madagascar",2019,32.408,36.5,67.041,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3055","MG","Madagascar",2020,NA,NA,NA,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3056","MG","Madagascar",2012,34.348,44,64.28,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3057","MG","Madagascar",2009,35.697,48.1,62.944,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3058","MG","Madagascar",2010,35.204,46.6,63.388,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3059","MG","Madagascar",2011,34.753,45.3,63.836,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"3060","MH","Marshall Islands",1998,NA,33.1,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3061","MH","Marshall Islands",2005,35,32.4,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3062","MH","Marshall Islands",2006,35,32.2,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3063","MH","Marshall Islands",2007,35,32,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3064","MH","Marshall Islands",2008,NA,31.8,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3065","MH","Marshall Islands",2009,NA,31.7,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3066","MH","Marshall Islands",2010,NA,31.5,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3067","MH","Marshall Islands",2011,29,31.3,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3068","MH","Marshall Islands",2012,NA,31,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3069","MH","Marshall Islands",2013,NA,30.5,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3070","MH","Marshall Islands",2014,NA,30,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3071","MH","Marshall Islands",2015,NA,29.3,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3072","MH","Marshall Islands",2016,NA,28.6,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3073","MH","Marshall Islands",2017,NA,27.9,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3074","MH","Marshall Islands",2018,NA,27.2,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3075","MH","Marshall Islands",2019,NA,26.4,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3076","MH","Marshall Islands",2020,NA,NA,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3077","MH","Marshall Islands",2000,NA,33.1,65.2390243902439,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3078","MH","Marshall Islands",2001,NA,33.1,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3079","MH","Marshall Islands",2002,NA,33,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3080","MH","Marshall Islands",1999,41.8,33.1,67.5048780487805,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3081","MH","Marshall Islands",2004,NA,32.6,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3082","MH","Marshall Islands",2003,NA,32.8,NA,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"3083","MK","North Macedonia",1999,13.333,15.2,73.038,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3084","MK","North Macedonia",2000,12.995,14.1,73.267,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3085","MK","North Macedonia",1998,13.721,16.4,72.795,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3086","MK","North Macedonia",2003,12.125,12.7,73.781,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3087","MK","North Macedonia",2004,11.849,12.5,73.892,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3088","MK","North Macedonia",2001,12.692,13.4,73.47,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3089","MK","North Macedonia",2002,12.406,12.9,73.642,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3090","MK","North Macedonia",2011,11.156,8.8,74.846,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3091","MK","North Macedonia",2012,11.2,9.2,75.019,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3092","MK","North Macedonia",2013,11.224,10,75.171,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3093","MK","North Macedonia",2014,11.215,11,75.299,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3094","MK","North Macedonia",2015,11.166,11.4,75.406,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3095","MK","North Macedonia",2016,11.075,10.5,75.498,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3096","MK","North Macedonia",2017,10.953,8.7,75.589,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3097","MK","North Macedonia",2005,11.594,12.2,73.986,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3098","MK","North Macedonia",2006,11.379,11.8,74.08,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3099","MK","North Macedonia",2007,11.223,11.1,74.19,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3100","MK","North Macedonia",2008,11.131,10.3,74.324,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3101","MK","North Macedonia",2009,11.099,9.5,74.484,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3102","MK","North Macedonia",2010,11.114,8.9,74.662,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3103","MK","North Macedonia",2018,10.811,6.8,75.688,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3104","MK","North Macedonia",2019,10.653,5.3,75.797,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3105","MK","North Macedonia",2020,NA,NA,NA,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"3106","ML","Mali",2004,48.613,90.6,51.224,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3107","ML","Mali",2001,48.785,98.7,48.758,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3108","ML","Mali",2002,48.767,96,49.54,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3109","ML","Mali",2003,48.714,93.3,50.373,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3110","ML","Mali",2008,47.434,81,54.193,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3111","ML","Mali",2005,48.444,88.1,52.057,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3112","ML","Mali",2006,48.191,85.7,52.839,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3113","ML","Mali",2007,47.853,83.3,53.553,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3114","ML","Mali",2012,45.129,72.6,56.135,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3115","ML","Mali",2013,44.482,70.6,56.578,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3116","ML","Mali",2014,43.843,68.7,57.036,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3117","ML","Mali",2015,43.226,67,57.509,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3118","ML","Mali",2016,42.638,65.2,57.987,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3119","ML","Mali",2017,42.078,63.5,58.452,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3120","ML","Mali",2018,41.543,61.8,58.893,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3121","ML","Mali",2019,41.035,60.2,59.306,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3122","ML","Mali",2020,NA,NA,NA,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3123","ML","Mali",1998,48.776,106.4,47.103,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3124","ML","Mali",2009,46.939,78.9,54.756,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3125","ML","Mali",2010,46.379,76.7,55.251,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3126","ML","Mali",2011,45.769,74.6,55.701,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3127","ML","Mali",1999,48.779,104.1,47.515,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3128","ML","Mali",2000,48.784,101.5,48.069,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"3129","MM","Myanmar",1998,24.844,68,59.422,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3130","MM","Myanmar",2005,22.746,57.2,61.607,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3131","MM","Myanmar",2006,22.16,55.5,61.938,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3132","MM","Myanmar",2007,21.542,53.8,62.294,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3133","MM","Myanmar",2008,20.925,56.4,62.678,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3134","MM","Myanmar",2009,20.33,50.3,63.089,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3135","MM","Myanmar",2010,19.782,48.6,63.525,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3136","MM","Myanmar",2011,19.301,46.8,63.983,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3137","MM","Myanmar",1999,24.733,66.5,59.744,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3138","MM","Myanmar",2000,24.588,65,60.063,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3139","MM","Myanmar",2001,24.377,63.5,60.377,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3140","MM","Myanmar",2002,24.089,61.9,60.685,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3141","MM","Myanmar",2003,23.72,60.4,60.989,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3142","MM","Myanmar",2004,23.271,58.8,61.294,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3143","MM","Myanmar",2017,17.703,38.2,66.558,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3144","MM","Myanmar",2018,17.552,37,66.867,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3145","MM","Myanmar",2019,17.397,35.8,67.134,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3146","MM","Myanmar",2020,NA,NA,NA,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3147","MM","Myanmar",2015,18.041,40.7,65.81,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3148","MM","Myanmar",2012,18.889,45.1,64.453,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3149","MM","Myanmar",2013,18.544,43.5,64.921,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3150","MM","Myanmar",2014,18.264,42,65.378,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3151","MM","Myanmar",2016,17.861,39.4,66.205,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"3152","MN","Mongolia",1998,20.608,56.1,62.063,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3153","MN","Mongolia",2000,19.307,50,62.869,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3154","MN","Mongolia",2001,19.009,46.8,63.319,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3155","MN","Mongolia",2002,18.969,43.7,63.777,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3156","MN","Mongolia",1999,19.853,53.1,62.446,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3157","MN","Mongolia",2008,22.916,28.8,66.447,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3158","MN","Mongolia",2009,23.843,26.9,66.916,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3159","MN","Mongolia",2010,24.665,25.1,67.38,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3160","MN","Mongolia",2011,25.318,23.4,67.818,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3161","MN","Mongolia",2012,25.776,21.7,68.217,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3162","MN","Mongolia",2013,26.026,20.1,68.566,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3163","MN","Mongolia",2014,26.053,18.6,68.863,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3164","MN","Mongolia",2015,25.849,17.3,69.111,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3165","MN","Mongolia",2003,19.176,40.7,64.23,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3166","MN","Mongolia",2004,19.606,37.9,64.671,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3167","MN","Mongolia",2005,20.237,35.4,65.103,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3168","MN","Mongolia",2006,21.041,33,65.538,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3169","MN","Mongolia",2007,21.958,30.8,65.985,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3170","MN","Mongolia",2016,25.425,16.1,69.321,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3171","MN","Mongolia",2017,24.833,15.1,69.509,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3172","MN","Mongolia",2018,24.131,14.2,69.689,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3173","MN","Mongolia",2019,23.361,13.4,69.87,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3174","MN","Mongolia",2020,NA,NA,NA,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"3175","MO","Macao SAR, China",1999,9.61,NA,80.15,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3176","MO","Macao SAR, China",2000,8.93,NA,80.407,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3177","MO","Macao SAR, China",2001,8.363,NA,80.645,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3178","MO","Macao SAR, China",1998,10.356,NA,79.872,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3179","MO","Macao SAR, China",2003,7.72,NA,81.089,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3180","MO","Macao SAR, China",2004,7.674,NA,81.304,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3181","MO","Macao SAR, China",2005,7.812,NA,81.523,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3182","MO","Macao SAR, China",2002,7.951,NA,80.87,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3183","MO","Macao SAR, China",2012,10.904,NA,83.158,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"3184","MO","Macao SAR, China",2013,11.165,NA,83.361,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
